Site	id	Date	Trip	Year	Fish	Number	Size	a	b	biomass_g	biomass_kg	individual_biomass_kg
Flat Rock	FR_T2_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	2	24	0.0123	3.076999903	434.3551241	0.434355124	0.217177562
Flat Rock	FR_T2_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	30	0.0123	3.076999903	431.526086	0.431526086	0.431526086
Flat Rock	FR_T2_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	2	22	0.0123	3.076999903	332.3300027	0.332330003	0.166165001
Flat Rock	FR_T2_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	16	0.0123	3.076999903	62.37092237	0.062370922	0.062370922
Flat Rock	FR_T2_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	18	0.0123	3.076999903	89.61453863	0.089614539	0.089614539
Flat Rock	FR_T2_15Aug10	15/08/2010 00:00	Win2010	2010	Chrysiptera unimaculata	1	9	0.02165608	3	15.78728232	0.015787282	0.015787282
Flat Rock	FR_T2_15Aug10	15/08/2010 00:00	Win2010	2010	Abudefduf vaigiensis	1	14	0.029999999	2.799999952	48.56011318	0.048560113	0.048560113
Flat Rock	FR_T2_15Aug10	15/08/2010 00:00	Win2010	2010	Naso unicornis	1	23	0.021600001	2.987999916	253.1024926	0.253102493	0.253102493
Flat Rock	FR_T2_15Aug10	15/08/2010 00:00	Win2010	2010	Chaetodon kleinii	2	10	0.044799998	2.828000069	60.29871579	0.060298716	0.030149358
Flat Rock	FR_T2_15Aug10	15/08/2010 00:00	Win2010	2010	Pterocaesio digramma	3	25	0.00794	3.282999992	925.5050456	0.925505046	0.308501682
Flat Rock	FR_T2_15Aug10	15/08/2010 00:00	Win2010	2010	Caesio caerulaurea	5	30	0.0221	2.946000099	2482.91376	2.48291376	0.496582752
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus coelestis	3	1	0.037	2.630000114	0.111000001	0.000111	0.000037
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Acanthurus nigrofuscus	1	14	0.044	2.812000036	73.51310253	0.073513103	0.073513103
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Acanthurus nigrofuscus	1	15	0.044	2.812000036	89.25269472	0.089252695	0.089252695
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Acanthurus nigrofuscus	1	16	0.044	2.812000036	107.0133868	0.107013387	0.107013387
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma jansenii	1	26	0.011226126	3	197.3103905	0.19731039	0.19731039
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma jansenii	1	25	0.011226126	3	175.4082186	0.175408219	0.175408219
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma jansenii	1	20	0.011226126	3	89.80900794	0.089809008	0.089809008
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma jansenii	1	30	0.011226126	3	303.1054018	0.303105402	0.303105402
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma jansenii	1	24	0.011226126	3	155.1899657	0.155189966	0.155189966
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Cheilodactylus vestitus	2	33	0.016	2.989	1106.593576	1.106593576	0.553296788
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Cheilodactylus vestitus	1	32	0.016	2.989	504.6767154	0.504676715	0.504676715
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Cheilodactylus vestitus	1	30	0.016	2.989	416.1361195	0.416136119	0.416136119
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus reticulatus	1	7	0.0612	2.746999979	12.83026784	0.012830268	0.012830268
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus reticulatus	1	6	0.0612	2.746999979	8.401036916	0.008401037	0.008401037
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus reticulatus	1	8	0.0612	2.746999979	18.51567716	0.018515677	0.018515677
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus reticulatus	1	10	0.0612	2.746999979	34.17837446	0.034178374	0.034178374
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Halichoeres nebulosus	3	6	0.017459254	2.956821535	10.47131731	0.010471317	0.003490439
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Halichoeres nebulosus	1	10	0.017459254	2.956821535	15.80691892	0.015806919	0.015806919
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Halichoeres nebulosus	1	8	0.017459254	2.956821535	8.17149675	0.008171497	0.008171497
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Sufflamen chrysopterum	1	16	0.0153	3.15199995	95.51631495	0.095516315	0.095516315
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Sufflamen chrysopterum	1	18	0.0153	3.15199995	138.4555302	0.13845553	0.13845553
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Sufflamen chrysopterum	1	20	0.0153	3.15199995	192.9913816	0.192991382	0.192991382
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Sufflamen chrysopterum	1	22	0.0153	3.15199995	260.6199497	0.26061995	0.26061995
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Parupeneus spilurus	1	28	0.019169999	3.021699905	452.3758198	0.45237582	0.45237582
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Parupeneus spilurus	1	24	0.019169999	3.021699905	283.9267264	0.283926726	0.283926726
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Siganus fuscescens	4	23	0.010902526	3.154186078	860.4588289	0.860458829	0.215114707
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Siganus fuscescens	6	26	0.010902526	3.154186078	1900.061275	1.900061275	0.316676879
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Siganus fuscescens	3	28	0.010902526	3.154186078	1200.201296	1.200201296	0.400067099
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Abudefduf vaigiensis	2	15	0.029999999	2.799999952	117.8166609	0.117816661	0.05890833
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Abudefduf vaigiensis	1	14	0.029999999	2.799999952	48.56011318	0.048560113	0.048560113
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Caesio caerulaurea	1	32	0.0221	2.946000099	600.5708562	0.600570856	0.600570856
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Naso unicornis	1	38	0.021600001	2.987999916	1134.61107	1.13461107	1.13461107
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Centropyge tibicen	1	11	0.049229998	2.794509888	40.03243204	0.040032432	0.040032432
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Centropyge tibicen	1	14	0.049229998	2.794509888	78.5409134	0.078540913	0.078540913
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Acanthurus nigrofuscus	1	18	0.044	2.812000036	149.0318196	0.14903182	0.14903182
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Stegastes gascoynei	1	14	0.065148565	2.740514395	90.13329248	0.090133292	0.090133292
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus pavo	3	6	0.036499999	2.775000095	15.80461449	0.015804614	0.005268205
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus pavo	6	5	0.036499999	2.775000095	19.05837803	0.019058378	0.003176396
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus pavo	1	7	0.036499999	2.775000095	8.080532842	0.008080533	0.008080533
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus pavo	3	4	0.036499999	2.775000095	5.130156881	0.005130157	0.001710052
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Stethojulis bandanensis	1	6	0.0128	3.076999903	3.173812603	0.003173813	0.003173813
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	3	24	0.0123	3.076999903	651.5326862	0.651532686	0.217177562
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	32	0.0123	3.076999903	526.3218913	0.526321891	0.526321891
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	16	0.0123	3.076999903	62.37092237	0.062370922	0.062370922
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	18	0.0123	3.076999903	89.61453863	0.089614539	0.089614539
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	4	0.0123	3.076999903	0.875878028	0.000875878	0.000875878
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	6	0.0123	3.076999903	3.049835525	0.003049836	0.003049836
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Chaetodon kleinii	3	13	0.044799998	2.828000069	189.9464276	0.189946428	0.063315476
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Chaetodon kleinii	1	12	0.044799998	2.828000069	50.48968212	0.050489682	0.050489682
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudanthias squamipinnis	1	12	0.056899998	2.650000095	41.20431121	0.041204311	0.041204311
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudanthias squamipinnis	2	14	0.056899998	2.650000095	123.9885706	0.123988571	0.061994285
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudanthias squamipinnis	1	13	0.056899998	2.650000095	50.94038741	0.050940387	0.050940387
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lunare	1	24	0.018300001	2.861999989	163.1607382	0.163160738	0.163160738
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lunare	1	26	0.018300001	2.861999989	205.165725	0.205165725	0.205165725
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Macropharyngodon negrosensis	1	3	0.01851852	3	0.50000004	0.0005	0.0005
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Macropharyngodon negrosensis	1	5	0.01851852	3	2.314815	0.002314815	0.002314815
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Plectorhinchus flavomaculatus	1	48	0.012553626	3.078590252	1882.010657	1.882010657	1.882010657
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma amblycephalum	16	12	0.009548105	3	263.9860153	0.263986015	0.016499126
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma amblycephalum	1	14	0.009548105	3	26.20000094	0.026200001	0.026200001
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus coelestis	7	6	0.037	2.630000114	28.82953564	0.028829536	0.004118505
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Abudefduf bengalensis	2	17	0.025435258	3.092681479	324.9770835	0.324977084	0.162488542
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Heniochus acuminatus	1	17	0.016997049	3.210582079	151.6459366	0.151645937	0.151645937
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Chaetodon guentheri	2	14	0.026693396	3.0486	166.5404579	0.166540458	0.083270229
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Chaetodon citrinellus	2	12	0.040899999	2.790999889	84.09071323	0.084090713	0.042045357
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Chromis weberi	1	13	0.0390625	3	85.8203125	0.085820313	0.085820313
Flat Rock	FR_T3_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudolabrus guentheri	1	24	0.01466267	3	202.6967501	0.20269675	0.20269675
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Chaetodon kleinii	2	13	0.044799998	2.828000069	126.6309517	0.126630952	0.063315476
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	15	0.0123	3.076999903	51.13729916	0.051137299	0.051137299
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	5	26	0.0123	3.076999903	1389.146201	1.389146201	0.27782924
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	4	28	0.0123	3.076999903	1395.951116	1.395951116	0.348987779
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	32	0.0123	3.076999903	526.3218913	0.526321891	0.526321891
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	30	0.0123	3.076999903	431.526086	0.431526086	0.431526086
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	2	24	0.0123	3.076999903	434.3551241	0.434355124	0.217177562
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	33	0.0123	3.076999903	578.5918906	0.578591891	0.578591891
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lutescens	1	35	0.0123	3.076999903	693.4295093	0.693429509	0.693429509
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus reticulatus	2	5	0.0612	2.746999979	10.18244347	0.010182443	0.005091222
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus reticulatus	1	6	0.0612	2.746999979	8.401036916	0.008401037	0.008401037
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus reticulatus	1	7	0.0612	2.746999979	12.83026784	0.012830268	0.012830268
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Chaetodon guentheri	4	12	0.026693396	3.0486	208.1880355	0.208188036	0.052047009
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Chaetodon guentheri	1	13	0.026693396	3.0486	66.43111364	0.066431114	0.066431114
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Chaetodon guentheri	1	14	0.026693396	3.0486	83.27022894	0.083270229	0.083270229
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus trimaculatus	1	10	0.031319998	3.043250084	34.59965851	0.034599659	0.034599659
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus trimaculatus	1	11	0.031319998	3.043250084	46.2423722	0.046242372	0.046242372
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus trimaculatus	1	12	0.031319998	3.043250084	60.26152891	0.060261529	0.060261529
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma jansenii	1	26	0.011226126	3	197.3103905	0.19731039	0.19731039
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus pavo	5	4	0.036499999	2.775000095	8.550261469	0.008550261	0.001710052
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus pavo	8	3	0.036499999	2.775000095	6.157357538	0.006157358	0.00076967
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus pavo	15	5	0.036499999	2.775000095	47.64594508	0.047645945	0.003176396
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus pavo	16	8	0.036499999	2.775000095	187.2783786	0.187278379	0.011704899
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus pavo	18	6	0.036499999	2.775000095	94.82768692	0.094827687	0.005268205
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus pavo	1	9	0.036499999	2.775000095	16.22990257	0.016229903	0.016229903
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudolabrus guentheri	2	16	0.01466267	3	120.1165926	0.120116593	0.060058296
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudolabrus guentheri	1	17	0.01466267	3	72.03769771	0.072037698	0.072037698
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudolabrus guentheri	1	23	0.01466267	3	178.4007059	0.178400706	0.178400706
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudolabrus guentheri	1	12	0.01466267	3	25.33709376	0.025337094	0.025337094
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Parupeneus spilurus	1	16	0.019169999	3.021699905	83.38949319	0.083389493	0.083389493
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Parupeneus spilurus	1	26	0.019169999	3.021699905	361.6154092	0.361615409	0.361615409
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Parupeneus spilurus	1	24	0.019169999	3.021699905	283.9267264	0.283926726	0.283926726
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Parupeneus spilurus	1	33	0.019169999	3.021699905	743.2168122	0.743216812	0.743216812
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Parupeneus spilurus	1	27	0.019169999	3.021699905	405.2974277	0.405297428	0.405297428
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Parupeneus spilurus	1	30	0.019169999	3.021699905	557.2361107	0.557236111	0.557236111
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Parupeneus spilurus	1	31	0.019169999	3.021699905	615.2754488	0.615275449	0.615275449
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Parupeneus spilurus	1	28	0.019169999	3.021699905	452.3758198	0.45237582	0.45237582
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Stegastes gascoynei	2	12	0.065148565	2.740514395	118.1534999	0.1181535	0.05907675
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Stegastes gascoynei	1	11	0.065148565	2.740514395	46.54322795	0.046543228	0.046543228
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Plectroglyphidodon dickii	1	5	0.0612	2.746999979	5.091221733	0.005091222	0.005091222
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Stethojulis bandanensis	1	13	0.0128	3.076999903	34.26206584	0.034262066	0.034262066
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Coris dorsomacula	1	22	0.01415652	3	150.738625	0.150738625	0.150738625
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Chaetodon citrinellus	2	12	0.040899999	2.790999889	84.09071323	0.084090713	0.042045357
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pomacentrus coelestis	3	3	0.037	2.630000114	1.995960484	0.00199596	0.00066532
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Ptereleotris evides	3	5	0.0135	3.312	8.36457111	0.008364571	0.00278819
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Ptereleotris evides	1	6	0.0135	3.312	5.100006267	0.005100006	0.005100006
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma amblycephalum	5	4	0.009548105	3	3.055393696	0.003055394	0.000611079
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma amblycephalum	5	3	0.009548105	3	1.288994215	0.001288994	0.000257799
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma amblycephalum	7	8	0.009548105	3	34.22040939	0.034220409	0.00488863
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma amblycephalum	3	11	0.009548105	3	38.12558446	0.038125584	0.012708528
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Halichoeres nebulosus	1	10	0.017459254	2.956821535	15.80691892	0.015806919	0.015806919
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Cheilodactylus vestitus	1	30	0.016	2.989	416.1361195	0.416136119	0.416136119
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Caesio lunaris	1	32	0.019962387	2.991405691	634.9312201	0.63493122	0.63493122
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lunare	1	28	0.018300001	2.861999989	253.6397828	0.253639783	0.253639783
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lunare	1	18	0.018300001	2.861999989	71.62110195	0.071621102	0.071621102
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Thalassoma lunare	1	33	0.018300001	2.861999989	405.9176934	0.405917693	0.405917693
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Cantherhines pardalis	1	14	0.017000001	3.069999933	56.1127997	0.0561128	0.0561128
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Cantherhines pardalis	1	16	0.017000001	3.069999933	84.54680714	0.084546807	0.084546807
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Atypichthys strigatus	1	16	0.019982672	3.036956726	90.68048632	0.090680486	0.090680486
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Acanthurus nigrofuscus	2	14	0.044	2.812000036	147.0262051	0.147026205	0.073513103
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Acanthurus nigrofuscus	4	15	0.044	2.812000036	357.0107789	0.357010779	0.089252695
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Acanthurus nigrofuscus	2	16	0.044	2.812000036	214.0267736	0.214026774	0.107013387
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Acanthurus nigrofuscus	1	9	0.044	2.812000036	21.22182091	0.021221821	0.021221821
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Acanthurus nigrofuscus	1	13	0.044	2.812000036	59.68448093	0.059684481	0.059684481
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Acanthurus nigrofuscus	1	12	0.044	2.812000036	47.65520884	0.047655209	0.047655209
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Chromis weberi	1	10	0.0390625	3	39.0625	0.0390625	0.0390625
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Chromis weberi	1	11	0.0390625	3	51.9921875	0.051992188	0.051992188
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Paracirrhites forsteri	1	12	0.0358405	3	61.932384	0.061932384	0.061932384
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudanthias squamipinnis	4	12	0.056899998	2.650000095	164.8172448	0.164817245	0.041204311
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudanthias squamipinnis	2	13	0.056899998	2.650000095	101.8807748	0.101880775	0.050940387
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudanthias squamipinnis	3	14	0.056899998	2.650000095	185.9828559	0.185982856	0.061994285
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Pseudanthias squamipinnis	1	16	0.056899998	2.650000095	88.31415595	0.088314156	0.088314156
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Naso unicornis	1	34	0.021600001	2.987999916	813.7905418	0.813790542	0.813790542
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Melichthys vidua	1	19	0.0058	3.553999901	203.2910032	0.203291003	0.203291003
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Chromis hypsilepis	1	14	0.03787507	3	103.9291921	0.103929192	0.103929192
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus reticulatus	2	9	0.0612	2.746999979	51.17826676	0.051178267	0.025589133
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus reticulatus	1	8	0.0612	2.746999979	18.51567716	0.018515677	0.018515677
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus reticulatus	1	11	0.0612	2.746999979	44.40758021	0.04440758	0.04440758
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus reticulatus	2	10	0.0612	2.746999979	68.35674892	0.068356749	0.034178374
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Siganus fuscescens	5	30	0.010902526	3.154186078	2486.63718	2.48663718	0.497327436
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Siganus fuscescens	8	27	0.010902526	3.154186078	2853.676677	2.853676677	0.356709585
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Siganus fuscescens	13	25	0.010902526	3.154186078	3637.754502	3.637754502	0.279827269
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Forcipiger flavissimus	1	12	0.012488359	3	21.57988375	0.021579884	0.021579884
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Dascyllus trimaculatus	3	12	0.031319998	3.043250084	180.7845867	0.180784587	0.060261529
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Cheilodactylus vestitus	1	32	0.016	2.989	504.6767154	0.504676715	0.504676715
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Centropyge tibicen	1	12	0.049229998	2.794509888	51.05196726	0.051051967	0.051051967
Flat Rock	FR_T4_15Aug10	15/08/2010 00:00	Win2010	2010	Centropyge tibicen	1	11	0.049229998	2.794509888	40.03243204	0.040032432	0.040032432
